id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,limit_setting,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
421661,1,1,0,0,spt1.askey.ga.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,488,https://spt1.askey.ga.prod.hosts.ooklaserver.net:8080/hello,https://spt1.askey.ga.prod.hosts.ooklaserver.net:8080/download,https://spt1.askey.ga.prod.hosts.ooklaserver.net:8080/upload,wss://spt1.askey.ga.prod.hosts.ooklaserver.net:8080/ws
427409,1,0,1,0,tfnst01.tfn.net.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,http://tfnst01.tfn.net.tw:8080/hello,http://tfnst01.tfn.net.tw:8080/download,http://tfnst01.tfn.net.tw:8080/upload,ws://tfnst01.tfn.net.tw:8080/ws
323,1,1,1,0,tpv3-1.speedtest.idv.tw:8080,TW,台湾,中国台湾,1,中华电信,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,679,https://tpv3-1.speedtest.idv.tw:8080/hello,https://tpv3-1.speedtest.idv.tw:8080/download,https://tpv3-1.speedtest.idv.tw:8080/upload,wss://tpv3-1.speedtest.idv.tw:8080/ws
732,1,1,1,0,speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,488,https://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/hello,https://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/download,https://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/ws
733,1,0,1,0,ntp-sptest.kbro.com.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,3,http://ntp-sptest.kbro.com.tw.prod.hosts.ooklaserver.net:8080/hello,http://ntp-sptest.kbro.com.tw.prod.hosts.ooklaserver.net:8080/download,http://ntp-sptest.kbro.com.tw.prod.hosts.ooklaserver.net:8080/upload,ws://ntp-sptest.kbro.com.tw.prod.hosts.ooklaserver.net:8080/ws
421659,1,0,0,0,speedtest.imcloud.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,http://speedtest.imcloud.tw:8080/hello,http://speedtest.imcloud.tw:8080/download,http://speedtest.imcloud.tw:8080/upload,ws://speedtest.imcloud.tw:8080/ws
427308,1,1,1,0,da-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,https://da-speed.kbro.com.tw:8080/hello,https://da-speed.kbro.com.tw:8080/download,https://da-speed.kbro.com.tw:8080/upload,wss://da-speed.kbro.com.tw:8080/ws
427691,1,1,1,0,ntp-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,https://ntp-speed.kbro.com.tw:8080/hello,https://ntp-speed.kbro.com.tw:8080/download,https://ntp-speed.kbro.com.tw:8080/upload,wss://ntp-speed.kbro.com.tw:8080/ws
421662,1,1,1,0,tfnst01.tfn.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,https://tfnst01.tfn.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://tfnst01.tfn.net.tw.prod.hosts.ooklaserver.net:8080/download,https://tfnst01.tfn.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://tfnst01.tfn.net.tw.prod.hosts.ooklaserver.net:8080/ws
425221,1,0,1,0,speedtest.dongfong.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,http://speedtest.dongfong.com.tw:8080/hello,http://speedtest.dongfong.com.tw:8080/download,http://speedtest.dongfong.com.tw:8080/upload,ws://speedtest.dongfong.com.tw:8080/ws
421658,1,1,1,0,speedtest.dongfong.com.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,https://speedtest.dongfong.com.tw.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.dongfong.com.tw.prod.hosts.ooklaserver.net:8080/download,https://speedtest.dongfong.com.tw.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.dongfong.com.tw.prod.hosts.ooklaserver.net:8080/ws
427350,1,1,1,0,uc-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,222,https://uc-speed.kbro.com.tw:8080/hello,https://uc-speed.kbro.com.tw:8080/download,https://uc-speed.kbro.com.tw:8080/upload,wss://uc-speed.kbro.com.tw:8080/ws
404312,1,0,1,0,qw-ntpspt1.wifly.com.tw:8080,TW,台湾,中国台湾,1,远传电讯,121.4618,25.0114,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,10,http://qw-ntpspt1.wifly.com.tw:8080/hello,http://qw-ntpspt1.wifly.com.tw:8080/download,http://qw-ntpspt1.wifly.com.tw:8080/upload,ws://qw-ntpspt1.wifly.com.tw:8080/ws
421660,1,1,0,0,spt1.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,488,https://spt1.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://spt1.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,https://spt1.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://spt1.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
